,id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
552,653,CERT,Certara Customers Received 90 Percent of US FDA Novel Drug Approvals for 9th Consecutive Year,https://www.globenewswire.com/news-release/2023/04/27/2656261/0/en/Certara-Customers-Received-90-Percent-of-US-FDA-Novel-Drug-Approvals-for-9th-Consecutive-Year.html,Health,2023-04-27 08:00:00,pre_market,23.9500007629,24.1599998474,404.3599853516,407.0,0.0087682287,0.0065288722,0.0022393566,long,long,
553,638,CELU,Celularity Human Placental-Derived  Advanced Biomaterials Demonstrate Superior Biocompatibility and Better Support Differentiated Cell Functions in Studies,https://www.globenewswire.com/news-release/2023/07/18/2706479/0/en/Celularity-Human-Placental-Derived-Advanced-Biomaterials-Demonstrate-Superior-Biocompatibility-and-Better-Support-Differentiated-Cell-Functions-in-Studies.html,Clinical Study,2023-07-18 09:00:00,pre_market,0.4900000095,0.4920000136,450.8399963379,450.5,0.0040816408,-0.0007541397,0.0048357805,long,long,
554,639,CELU,Celularity Announces Multi-Year Research Collaboration Services Agreement With Regeneron,https://www.globenewswire.com/news-release/2023/08/29/2733451/0/en/Celularity-Announces-Multi-Year-Research-Collaboration-Services-Agreement-With-Regeneron.html,Calendar of Events,2023-08-29 09:00:00,pre_market,0.2860000134,0.326000005,442.7600097656,442.6499938965,0.1398601042,-0.0002484774,0.1401085816,long,long,
555,640,CELU,Celularity Announces Advisory Guidance From Tamer Group Regarding Anticipated 2023 Purchase Orders for Celularity Branded Halal-Certified Biomaterial Products,https://www.globenewswire.com/news-release/2023/05/10/2665590/0/en/Celularity-Announces-Advisory-Guidance-From-Tamer-Group-Regarding-Anticipated-2023-Purchase-Orders-for-Celularity-Branded-Halal-Certified-Biomaterial-Products.html,Management statements,2023-05-10 09:00:00,pre_market,0.4230000079,0.4449999928,410.9299926758,413.8800048828,0.0520094198,0.0071788681,0.0448305517,long,long,
556,641,CELU,Celularity Announces Agreement with AD Ports Group for Exclusive Product Distribution in Various Territories in the Gulf Cooperation Council Regions and Egypt,https://www.globenewswire.com/news-release/2023/03/28/2635736/0/en/Celularity-Announces-Agreement-with-AD-Ports-Group-for-Exclusive-Product-Distribution-in-Various-Territories-in-the-Gulf-Cooperation-Council-Regions-and-Egypt.html,Partnerships,2023-03-28 09:00:00,pre_market,0.5580000281,0.6230000257,396.4899902344,395.7699890137,0.1164874451,-0.001815938,0.118303383,long,long,
557,642,CELU,Correcting & Replacing -- Celularity Receives Preliminary Assessment of Product Classification and Jurisdiction for Its Investigational Celularity Tendon Wrap (CTW) to be Regulated  as a Device Within U.S. Food and Drug Administration (FDA) Center for Devices and Radiological Health (CDRH),https://www.globenewswire.com/news-release/2023/02/02/2600378/0/en/Correcting-Replacing-Celularity-Receives-Preliminary-Assessment-of-Product-Classification-and-Jurisdiction-for-Its-Investigational-Celularity-Tendon-Wrap-CTW-to-be-Regulated-as-a-D.html,Licensing Agreements,2023-02-02 07:53:00,pre_market,0.9120000005,0.8970000148,410.799987793,414.8599853516,-0.0164473527,0.0098831492,-0.0263305019,short,short,
558,643,CELU,Celularity Tissue Factor Gene Knockout of Allogeneic Stromal Cells Significantly Lowers Thrombotic Effects; Study Highlights Critical Importance of Gene Editing Capability,https://www.globenewswire.com/news-release/2023/06/01/2680450/0/en/Celularity-Tissue-Factor-Gene-Knockout-of-Allogeneic-Stromal-Cells-Significantly-Lowers-Thrombotic-Effects-Study-Highlights-Critical-Importance-of-Gene-Editing-Capability.html,Clinical Study,2023-06-01 09:15:00,pre_market,0.7599999905,0.7799999714,417.8500061035,418.0899963379,0.0263157647,0.0005743454,0.0257414193,long,long,
559,644,CELU,"Celularity Announces Net Sales Expectations for First Quarter 2024 and Full Year 2024, Reiterates Advanced Biomaterial Product Commercial and Development Pipeline",https://www.globenewswire.com/news-release/2024/02/01/2822062/0/en/Celularity-Announces-Net-Sales-Expectations-for-First-Quarter-2024-and-Full-Year-2024-Reiterates-Advanced-Biomaterial-Product-Commercial-and-Development-Pipeline.html,Health,2024-02-01 09:00:00,pre_market,0.3799999952,0.4099999964,482.8800048828,484.6300048828,0.0789473725,0.0036240888,0.0753232838,long,long,
560,645,CELU,Celularity Releases CEO Letter to Shareholders,https://www.globenewswire.com/news-release/2024/01/18/2811877/0/en/Celularity-Releases-CEO-Letter-to-Shareholders.html,Major shareholder announcements,2024-01-18 13:40:00,market_open,0.27700001,0.2890000045,474.0100097656,476.4899902344,0.0433212783,0.0052319158,0.0380893625,long,long,
561,646,CELU,Celularity Announces Net Sales and Total Revenue Expectations for Fourth Quarter 2023 and Full Year 2023,https://www.globenewswire.com/news-release/2024/01/03/2803517/0/en/Celularity-Announces-Net-Sales-and-Total-Revenue-Expectations-for-Fourth-Quarter-2023-and-Full-Year-2023.html,Pre-Release Comments,2024-01-03 12:00:00,market_open,0.2800000012,0.2809999883,470.4299926758,468.7900085449,0.0035713826,-0.0034861385,0.0070575211,long,long,
562,647,CELU,Celularity and Genting Leaders Comments on Closing $21 Million Financing Transactions,https://www.globenewswire.com/news-release/2024/01/25/2816813/0/en/Celularity-and-Genting-Leaders-Comments-on-Closing-21-Million-Financing-Transactions.html,Financing Agreements,2024-01-25 09:00:00,pre_market,0.3000000119,0.2849999964,485.3900146484,487.5799865723,-0.0500000497,0.0045117779,-0.0545118275,short,short,
563,648,CELU,Celularity Confirms Commercialization Agreement with BioCellgraft for the Manufacture and Distribution of Advanced Biomaterial Products for Use in Oral Healthcare,https://www.globenewswire.com/news-release/2024/01/04/2804245/0/en/Celularity-Confirms-Commercialization-Agreement-with-BioCellgraft-for-the-Manufacture-and-Distribution-of-Advanced-Biomaterial-Products-for-Use-in-Oral-Healthcare.html,Partnerships,2024-01-04 13:00:00,market_open,0.3000000119,0.2549999952,468.299987793,467.2799987793,-0.1500000497,-0.0021780676,-0.1478219821,short,short,
564,657,CHRS,Coherus and Superior Biologics Announce National Distribution Agreement for YUSIMRY™,https://www.globenewswire.com/news-release/2023/07/13/2704318/33333/en/Coherus-and-Superior-Biologics-Announce-National-Distribution-Agreement-for-YUSIMRY.html,Product / Services Announcement,2023-07-13 08:30:00,pre_market,4.4699997902,4.5050001144,446.0199890137,447.8999938965,0.0078300505,0.0042150687,0.0036149819,long,long,
565,659,CHRS,Coherus and Junshi Biosciences Announce FDA Approval of LOQTORZI™ (toripalimab-tpzi) in All Lines of Treatment for Recurrent or Metastatic Nasopharyngeal Carcinoma (NPC),https://www.globenewswire.com/news-release/2023/10/27/2768663/33333/en/Coherus-and-Junshi-Biosciences-Announce-FDA-Approval-of-LOQTORZI-toripalimab-tpzi-in-All-Lines-of-Treatment-for-Recurrent-or-Metastatic-Nasopharyngeal-Carcinoma-NPC.html,Clinical Study,2023-10-27 15:07:00,market_open,2.8099999428,2.6400001049,414.1900024414,410.6799926758,-0.0604981642,-0.0084743952,-0.052023769,short,long,
566,660,CHRS,Coherus Completes Surface Oncology Acquisition,https://www.globenewswire.com/news-release/2023/09/08/2740124/33333/en/Coherus-Completes-Surface-Oncology-Acquisition.html,Mergers and Acquisitions,2023-09-08 09:05:00,pre_market,4.8899998665,4.9499998093,444.8500061035,444.8999938965,0.0122699273,0.00011237,0.0121575573,long,long,
567,661,CHRS,Coherus to Acquire Surface Oncology,https://www.globenewswire.com/news-release/2023/06/16/2689648/33333/en/Coherus-to-Acquire-Surface-Oncology.html,Mergers and Acquisitions,2023-06-16 07:01:00,pre_market,5.3899998665,4.7399997711,442.6000061035,443.0199890137,-0.1205937127,0.0009488995,-0.1215426122,short,short,
568,662,CHRS,"CIMERLI® (ranibizumab-eqrn) Sales Exceed 100,000 Doses in First Year of Launch",https://www.globenewswire.com/news-release/2023/10/04/2754586/33333/en/CIMERLI-ranibizumab-eqrn-Sales-Exceed-100-000-Doses-in-First-Year-of-Launch.html,Product / Services Announcement,2023-10-04 08:30:00,pre_market,3.3499999046,3.3900001049,421.5899963379,422.0700073242,0.0119403586,0.001138573,0.0108017856,long,long,
569,663,CHRS,Coherus Announces Three Presentations at the 38th Annual Meeting of the Society for Immunotherapy of Cancer (SITC),https://www.globenewswire.com/news-release/2023/09/27/2750480/33333/en/Coherus-Announces-Three-Presentations-at-the-38th-Annual-Meeting-of-the-Society-for-Immunotherapy-of-Cancer-SITC.html,Health,2023-09-27 09:10:00,pre_market,3.9800000191,4.0100002289,425.8800048828,427.0899963379,0.0075377411,0.0028411558,0.0046965853,long,long,
570,654,CERT,"Certara Acquires Vyasa, an Artificial Intelligence Company that Delivers Predictions to Accelerate Scientific Innovation",https://www.globenewswire.com/news-release/2023/01/04/2582816/0/en/Certara-Acquires-Vyasa-an-Artificial-Intelligence-Company-that-Delivers-Predictions-to-Accelerate-Scientific-Innovation.html,Mergers and Acquisitions,2023-01-04 07:31:00,pre_market,16.2399997711,16.6700000763,380.8200073242,383.1799926758,0.0264778517,0.0061971149,0.0202807368,long,long,
571,664,CHRS,Coherus Applauds Congressional Designation of September 30th as Rare Cancer Day,https://www.globenewswire.com/news-release/2023/10/02/2752800/33333/en/Coherus-Applauds-Congressional-Designation-of-September-30th-as-Rare-Cancer-Day.html,Health,2023-10-02 09:00:00,pre_market,3.7400000095,3.7999999523,427.4800109863,426.6199951172,0.0160427654,-0.0020118271,0.0180545925,long,long,
572,665,CHRS,"Mark Cuban Cost Plus Drug Company joins forces with Coherus to make YUSIMRY™, a HUMIRA® biosimilar, available to patients",https://www.globenewswire.com/news-release/2023/06/01/2680351/33333/en/Mark-Cuban-Cost-Plus-Drug-Company-joins-forces-with-Coherus-to-make-YUSIMRY-a-HUMIRA-biosimilar-available-to-patients.html,Product / Services Announcement,2023-06-01 08:33:00,pre_market,4.0900001526,4.1700000763,417.8500061035,418.0899963379,0.0195598828,0.0005743454,0.0189855374,long,long,
573,655,CERT,Certara Simcyp™ Group Awarded Two New Grants from US FDA,https://www.globenewswire.com/news-release/2023/08/29/2733376/0/en/Certara-Simcyp-Group-Awarded-Two-New-Grants-from-US-FDA.html,Health,2023-08-29 08:15:00,pre_market,15.9200000763,15.8999996185,442.7600097656,442.6499938965,-0.0012563102,-0.0002484774,-0.0010078327,short,short,
574,666,CHRS,Coherus Announces Resubmission of Biologics License Application (BLA) Supplement for UDENYCA® ONBODY™,https://www.globenewswire.com/news-release/2023/10/05/2755393/33333/en/Coherus-Announces-Resubmission-of-Biologics-License-Application-BLA-Supplement-for-UDENYCA-ONBODY.html,Product / Services Announcement,2023-10-05 08:30:00,pre_market,3.1700000763,3.25,424.6600036621,424.3599853516,0.0252365684,-0.0007064906,0.025943059,long,long,
575,667,CHRS,Coherus Presents Data from Next-generation Immuno-oncology Programs at 38th Annual Meeting of Society for Immunotherapy of Cancer (SITC),https://www.globenewswire.com/news-release/2023/11/03/2773176/33333/en/Coherus-Presents-Data-from-Next-generation-Immuno-oncology-Programs-at-38th-Annual-Meeting-of-Society-for-Immunotherapy-of-Cancer-SITC.html,Health,2023-11-03 08:30:00,pre_market,3.3199999332,3.3699998856,430.7600097656,433.1400146484,0.0150602269,0.0055251296,0.0095350973,long,long,
576,668,CHRS,"Coherus and Junshi Biosciences Announce Publication of Positive Final Overall Survival Results of JUPITER-02, a Phase 3 Trial Evaluating LOQTORZI™ (toripalimab-tpzi) as Treatment for Nasopharyngeal Carcinoma, in the Journal of the American Medical Association",https://www.globenewswire.com/news-release/2023/11/28/2787206/33333/en/Coherus-and-Junshi-Biosciences-Announce-Publication-of-Positive-Final-Overall-Survival-Results-of-JUPITER-02-a-Phase-3-Trial-Evaluating-LOQTORZI-toripalimab-tpzi-as-Treatment-for-N.html,Clinical Study,2023-11-28 11:16:00,market_open,1.9099999666,2.1099998951,454.0799865723,454.9299926758,0.1047120063,0.0018719303,0.1028400759,long,long,
577,669,CHRS,"Coherus Amends Term Loan Agreement with Pharmakon Advisors, LP",https://www.globenewswire.com/news-release/2024/02/05/2823475/33333/en/Coherus-Amends-Term-Loan-Agreement-with-Pharmakon-Advisors-LP.html,Financing Agreements,2024-02-05 08:00:00,pre_market,2.0599999428,1.9900000095,494.3500061035,493.700012207,-0.0339805511,-0.0013148455,-0.0326657055,short,short,
578,670,CHRS,"Coherus Presents Phase 1/2 Clinical Data on Casdozokitug, a First-in-Class IL-27-Targeted Antibody, at the 2023 ESMO Immuno-Oncology Congress",https://www.globenewswire.com/news-release/2023/12/06/2791515/33333/en/Coherus-Presents-Phase-1-2-Clinical-Data-on-Casdozokitug-a-First-in-Class-IL-27-Targeted-Antibody-at-the-2023-ESMO-Immuno-Oncology-Congress.html,Clinical Study,2023-12-06 04:00:00,pre_market,2.2000000477,2.2100000381,456.6000061035,458.8099975586,0.0045454501,0.0048401039,-0.0002946538,short,short,
579,675,CKPT,Checkpoint Therapeutics to Participate in the Cantor Global Healthcare Conference,https://www.globenewswire.com/news-release/2023/09/21/2747284/36989/en/Checkpoint-Therapeutics-to-Participate-in-the-Cantor-Global-Healthcare-Conference.html,Conference Calls/ Webcasts,2023-09-21 08:30:00,pre_market,1.6799999475,1.6599999666,438.6400146484,435.700012207,-0.0119047509,-0.0067025405,-0.0052022105,short,short,
580,739,CRSP,CRISPR Therapeutics Announces Departure of Board Member,https://www.globenewswire.com/news-release/2023/03/29/2636608/0/en/CRISPR-Therapeutics-Announces-Departure-of-Board-Member.html,Directors and Officers,2023-03-29 08:00:00,pre_market,43.8499984741,44.3600006104,395.6000061035,399.9299926758,0.0116306078,0.0109453653,0.0006852426,long,long,
581,676,CKPT,Checkpoint Therapeutics to Present at H.C. Wainwright 25th Annual Global Investment Conference,https://www.globenewswire.com/news-release/2023/09/06/2738401/36989/en/Checkpoint-Therapeutics-to-Present-at-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html,Calendar of Events,2023-09-06 08:30:00,pre_market,2.0,1.9900000095,449.2399902344,448.3999938965,-0.0049999952,-0.0018698165,-0.0031301788,short,short,
582,677,CKPT,Checkpoint Therapeutics Announces $7.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2022/12/15/2574533/36989/en/Checkpoint-Therapeutics-Announces-7-5-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html,Stock Market News,2022-12-15 08:00:00,pre_market,4.8200001717,4.25,399.3999938965,394.299987793,-0.1182572928,-0.0127691692,-0.1054881236,short,short,
583,678,CKPT,Checkpoint Therapeutics Announces Publication of Cosibelimab Pivotal Trial Results in the Journal for ImmunoTherapy of Cancer,https://www.globenewswire.com/news-release/2023/10/18/2762378/36989/en/Checkpoint-Therapeutics-Announces-Publication-of-Cosibelimab-Pivotal-Trial-Results-in-the-Journal-for-ImmunoTherapy-of-Cancer.html,Clinical Study,2023-10-18 08:30:00,pre_market,1.9400000572,2.0199999809,436.0199890137,434.1900024414,0.0412370729,-0.0041970245,0.0454340973,long,long,
584,679,CKPT,Checkpoint Therapeutics Announces $10 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/05/23/2674331/36989/en/Checkpoint-Therapeutics-Announces-10-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html,Stock Market News,2023-05-23 08:30:00,pre_market,2.8900001049,2.7899999619,418.7900085449,417.0799865723,-0.0346021244,-0.0040832444,-0.0305188799,short,short,
585,681,CKPT,Checkpoint Therapeutics to Participate in Two Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2022/09/22/2521006/36989/en/Checkpoint-Therapeutics-to-Participate-in-Two-Upcoming-Investor-Conferences.html,Calendar of Events,2022-09-22 08:30:00,pre_market,10.8999996185,11.0,377.3900146484,376.5799865723,0.0091743472,-0.0021463951,0.0113207423,long,long,
586,682,CKPT,Checkpoint Therapeutics Submits Biologics License Application to FDA for Cosibelimab as a Treatment for Patients with Metastatic or Locally Advanced Cutaneous Squamous Cell Carcinoma,https://www.globenewswire.com/news-release/2023/01/04/2582863/36989/en/Checkpoint-Therapeutics-Submits-Biologics-License-Application-to-FDA-for-Cosibelimab-as-a-Treatment-for-Patients-with-Metastatic-or-Locally-Advanced-Cutaneous-Squamous-Cell-Carcino.html,Company Announcement,2023-01-04 08:00:00,pre_market,6.1399998665,6.3699998856,380.8200073242,383.1799926758,0.0374592873,0.0061971149,0.0312621724,long,long,
587,683,CKPT,Checkpoint Therapeutics Announces FDA Filing Acceptance of Biologics License Application for Cosibelimab in Metastatic or Locally Advanced Cutaneous Squamous Cell Carcinoma,https://www.globenewswire.com/news-release/2023/03/02/2619118/36989/en/Checkpoint-Therapeutics-Announces-FDA-Filing-Acceptance-of-Biologics-License-Application-for-Cosibelimab-in-Metastatic-or-Locally-Advanced-Cutaneous-Squamous-Cell-Carcinoma.html,Health,2023-03-02 07:00:00,pre_market,4.9200000763,5.1599998474,394.7399902344,392.6799926758,0.0487804405,-0.0052186189,0.0539990594,long,long,
588,684,CKPT,Checkpoint Therapeutics Announces Exercise of Warrants for $11.13 Million in Gross Proceeds,https://www.globenewswire.com/news-release/2023/10/02/2753067/36989/en/Checkpoint-Therapeutics-Announces-Exercise-of-Warrants-for-11-13-Million-in-Gross-Proceeds.html,Financing Agreements,2023-10-02 12:53:00,market_open,1.75,1.6100000143,426.6199951172,427.3099975586,-0.0799999918,0.0016173701,-0.081617362,short,short,
589,685,CKPT,Checkpoint Therapeutics Announces Presentation of New Cosibelimab Pharmacokinetic Data Supporting Extended-Interval Dosing,https://www.globenewswire.com/news-release/2023/06/28/2696124/36989/en/Checkpoint-Therapeutics-Announces-Presentation-of-New-Cosibelimab-Pharmacokinetic-Data-Supporting-Extended-Interval-Dosing.html,Clinical Study,2023-06-28 08:00:00,pre_market,2.3499999046,2.3599998951,436.1700134277,435.049987793,0.0042553153,-0.0025678648,0.0068231801,long,long,
590,686,CKPT,Checkpoint Therapeutics to Participate in the B. Riley Securities 4th Annual Oncology Conference,https://www.globenewswire.com/news-release/2024/01/11/2807906/36989/en/Checkpoint-Therapeutics-to-Participate-in-the-B-Riley-Securities-4th-Annual-Oncology-Conference.html,Health,2024-01-11 08:15:00,pre_market,1.9099999666,1.9400000572,476.5599975586,477.5899963379,0.015706854,0.0021613203,0.0135455337,long,long,
591,671,CHRS,Coherus Announces Updated NCCN Clinical Practice Guidelines Positioning LOQTORZI™ (toripalimab-tpzi) as Preferred Category 1 Regimen for First-Line Treatment of Cancer of the Nasopharynx,https://www.globenewswire.com/news-release/2023/12/11/2793856/33333/en/Coherus-Announces-Updated-NCCN-Clinical-Practice-Guidelines-Positioning-LOQTORZI-toripalimab-tpzi-as-Preferred-Category-1-Regimen-for-First-Line-Treatment-of-Cancer-of-the-Nasophar.html,Clinical Study,2023-12-11 08:30:00,pre_market,2.2200000286,2.2300000191,460.200012207,459.6900024414,0.0045045002,-0.001108235,0.0056127352,long,long,
592,672,CHRS,Coherus BioSciences Management to Present at the 42nd Annual J.P. Morgan Healthcare Conference,https://www.globenewswire.com/news-release/2024/01/03/2803378/33333/en/Coherus-BioSciences-Management-to-Present-at-the-42nd-Annual-J-P-Morgan-Healthcare-Conference.html,Conference Calls/ Webcasts,2024-01-03 09:00:00,pre_market,3.1400001049,3.0999999046,472.6499938965,470.4299926758,-0.0127389169,-0.0046969243,-0.0080419926,short,short,
593,694,CNTG,CENTOGENE Extends Strategic Partnership With Takeda to Continue Providing Access to Genetic Testing for Patients With Lysosomal Storage Disorders,https://www.globenewswire.com/news-release/2023/04/11/2644190/0/en/CENTOGENE-Extends-Strategic-Partnership-With-Takeda-to-Continue-Providing-Access-to-Genetic-Testing-for-Patients-With-Lysosomal-Storage-Disorders.html,Clinical Study,2023-04-11 06:30:00,pre_market,0.6499999762,0.7310000062,409.6099853516,410.2600097656,0.1246154354,0.001586935,0.1230285004,long,long,
594,687,CKPT,Checkpoint Therapeutics Strengthens Intellectual Property Protection for Cosibelimab with New U.S. Patent Issuance,https://www.globenewswire.com/news-release/2023/12/05/2790924/36989/en/Checkpoint-Therapeutics-Strengthens-Intellectual-Property-Protection-for-Cosibelimab-with-New-U-S-Patent-Issuance.html,Patents,2023-12-05 08:30:00,pre_market,2.8900001049,2.8800001144,456.6900024414,455.2600097656,-0.0034602042,-0.0031312108,-0.0003289934,short,long,
595,693,CNTG,"CENTOGENE and Lifera, a Biopharma Company Owned by the PIF, Enter Strategic Collaboration – Forming Saudi Arabian Joint Venture to Increase Access to Leading Data-Driven Multiomic Testing and Securing CENTOGENE $30 Million Investment",https://www.globenewswire.com/news-release/2023/06/27/2695202/0/en/CENTOGENE-and-Lifera-a-Biopharma-Company-Owned-by-the-PIF-Enter-Strategic-Collaboration-Forming-Saudi-Arabian-Joint-Venture-to-Increase-Access-to-Leading-Data-Driven-Multiomic-Test.html,Financing Agreements,2023-06-27 07:30:00,pre_market,0.7820000052,1.1100000143,431.4400024414,432.3500061035,0.4194373489,0.0021092241,0.4173281248,long,long,
596,816,DBVT,Half-Year Report on the DBV Technologies Liquidity Contract with ODDO BHF,https://www.globenewswire.com/news-release/2024/01/16/2810343/0/en/Half-Year-Report-on-the-DBV-Technologies-Liquidity-Contract-with-ODDO-BHF.html,European Regulatory News,2024-01-16 16:30:00,after_hours,,,,,,,,,long,
597,695,CNTG,"CENTOGENE Accelerates Global Genetic Data Interpretation, Launching FilterTool Application as Accessory to CentoCloud® Bioinformatics Pipeline",https://www.globenewswire.com/news-release/2023/04/26/2655078/0/en/CENTOGENE-Accelerates-Global-Genetic-Data-Interpretation-Launching-FilterTool-Application-as-Accessory-to-CentoCloud-Bioinformatics-Pipeline.html,Product / Services Announcement,2023-04-26 08:30:00,pre_market,1.6299999952,1.6499999762,406.0799865723,406.7200012207,0.012269927,0.0015760803,0.0106938467,long,long,
598,696,CNTG,CENTOGENE to Participate in Upcoming Conferences in April,https://www.globenewswire.com/news-release/2023/04/14/2647012/0/en/CENTOGENE-to-Participate-in-Upcoming-Conferences-in-April.html,Calendar of Events,2023-04-14 08:00:00,pre_market,0.6800000072,0.6800000072,413.4700012207,412.8099975586,0.0,-0.0015962553,0.0015962553,long,long,
599,703,CNTG,CENTOGENE Regains Compliance With Nasdaq Listing Requirements,https://www.globenewswire.com/news-release/2023/07/14/2704894/0/en/CENTOGENE-Regains-Compliance-With-Nasdaq-Listing-Requirements.html,Stock Market News,2023-07-14 06:30:00,pre_market,1.4800000191,1.5,449.5599975586,450.4800109863,0.0135135005,0.0020464753,0.0114670252,long,long,
600,700,CNTG,CENTOGENE Receives Nasdaq Non-Compliance Notice,https://www.globenewswire.com/news-release/2023/04/28/2657282/0/en/CENTOGENE-Receives-Nasdaq-Non-Compliance-Notice.html,Stock Market News,2023-04-28 06:30:00,pre_market,1.2100000381,0.9769999981,412.4100036621,411.4899902344,-0.1925620105,-0.0022308223,-0.1903311882,short,short,
601,688,CKPT,U.S. Food and Drug Administration Issues Complete Response Letter for Cosibelimab Solely Due to Inspection Findings at Third-Party Manufacturer,https://www.globenewswire.com/news-release/2023/12/18/2797694/36989/en/U-S-Food-and-Drug-Administration-Issues-Complete-Response-Letter-for-Cosibelimab-Solely-Due-to-Inspection-Findings-at-Third-Party-Manufacturer.html,Clinical Study,2023-12-18 07:00:00,pre_market,3.3199999332,1.5399999619,469.3299865723,470.9800109863,-0.5361445805,0.0035157021,-0.5396602826,short,short,
602,697,CNTG,CENTOGENE to Participate in Upcoming Conferences in August,https://www.globenewswire.com/news-release/2023/08/07/2719533/0/en/CENTOGENE-to-Participate-in-Upcoming-Conferences-in-August.html,Health,2023-08-07 06:30:00,pre_market,1.0299999714,1.0,446.8099975586,448.7099914551,-0.0291261866,0.0042523531,-0.0333785398,short,short,
603,702,CNTG,"CENTOGENE, University College London, and Global Team of Researchers Discover Gene Associated With New Neurodevelopmental Disease Linked to Early-Onset Dystonia and Parkinsonism",https://www.globenewswire.com/news-release/2023/11/14/2780103/0/en/CENTOGENE-University-College-London-and-Global-Team-of-Researchers-Discover-Gene-Associated-With-New-Neurodevelopmental-Disease-Linked-to-Early-Onset-Dystonia-and-Parkinsonism.html,Clinical Study,2023-11-14 08:30:00,pre_market,1.1699999571,1.2899999619,440.1900024414,446.3200073242,0.1025641104,0.0139258158,0.0886382946,long,long,
604,692,CNTG,CENTOGENE Expands Multiomic Diagnostic Portfolio With Newly-Launched Transcriptomic Offering,https://www.globenewswire.com/news-release/2023/10/10/2757274/0/en/CENTOGENE-Expands-Multiomic-Diagnostic-Portfolio-With-Newly-Launched-Transcriptomic-Offering.html,Product / Services Announcement,2023-10-10 06:30:00,pre_market,1.0299999714,1.0230000019,432.2900085449,432.9400024414,-0.0067960871,0.0015036061,-0.0082996932,short,short,
605,701,CNTG,CENTOGENE to Participate in Upcoming Conferences in May,https://www.globenewswire.com/news-release/2023/05/05/2662386/0/en/CENTOGENE-to-Participate-in-Upcoming-Conferences-in-May.html,Conference Calls/ Webcasts,2023-05-05 06:30:00,pre_market,0.7390000224,0.7170000076,405.1300048828,408.9100036621,-0.0297699785,0.0093303353,-0.0391003138,short,short,
606,689,CKPT,Checkpoint Therapeutics Announces $14 Million Registered Direct Offering Priced At-the-Market,https://www.globenewswire.com/news-release/2024/01/29/2818873/36989/en/Checkpoint-Therapeutics-Announces-14-Million-Registered-Direct-Offering-Priced-At-the-Market.html,Financing Agreements,2024-01-29 08:00:00,pre_market,1.6799999475,1.6900000572,487.4100036621,487.7300109863,0.0059524464,0.0006565465,0.0052958999,long,short,
607,712,CRBP,"Corbus Pharmaceuticals to Report Third Quarter Results on November 10, 2020",https://www.globenewswire.com/news-release/2020/11/03/2119282/0/en/Corbus-Pharmaceuticals-to-Report-Third-Quarter-Results-on-November-10-2020.html,Press releases,2020-11-03 08:05:00,pre_market,30.6000003815,30.8999996185,330.200012207,333.6900024414,0.0098038965,0.0105693219,-0.0007654254,short,short,
608,713,CRBP,Corbus Pharmaceuticals Reports Third Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/11/07/2775041/0/en/Corbus-Pharmaceuticals-Reports-Third-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,2023-11-07 08:00:00,pre_market,5.0399999619,4.6799998283,435.6900024414,435.6900024414,-0.0714285985,0.0,-0.0714285985,short,short,
609,714,CRBP,Corbus Pharmaceuticals Presents Additional Data from RESOLVE-1 Study in Systemic Sclerosis,https://www.globenewswire.com/news-release/2020/11/09/2122759/0/en/Corbus-Pharmaceuticals-Presents-Additional-Data-from-RESOLVE-1-Study-in-Systemic-Sclerosis.html,Press releases,2020-11-09 08:05:00,pre_market,33.9000015259,34.7999992371,350.1600036621,363.9700012207,0.0265486039,0.0394391062,-0.0128905023,short,short,
610,715,CRBP,"Corbus Pharmaceuticals to Report Fourth Quarter and Year-End 2020 Results on March 15, 2021",https://www.globenewswire.com/news-release/2021/03/08/2188695/0/en/Corbus-Pharmaceuticals-to-Report-Fourth-Quarter-and-Year-End-2020-Results-on-March-15-2021.html,Press releases,2021-03-08 08:05:00,pre_market,56.0999984741,56.0999984741,383.6300048828,384.6600036621,0.0,0.0026848754,-0.0026848754,short,short,
611,716,CRBP,CORBUS PHARMACEUTICALS ANNOUNCES ADJOURNMENT OF ANNUAL MEETING,https://www.globenewswire.com/news-release/2021/05/19/2232608/0/en/CORBUS-PHARMACEUTICALS-ANNOUNCES-ADJOURNMENT-OF-ANNUAL-MEETING.html,Press releases,2021-05-19 09:20:00,pre_market,48.9000015259,46.7999992371,411.9400024414,406.9200134277,-0.0429448307,-0.012186214,-0.0307586168,short,short,
