,id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
579,675,CKPT,Checkpoint Therapeutics to Participate in the Cantor Global Healthcare Conference,https://www.globenewswire.com/news-release/2023/09/21/2747284/36989/en/Checkpoint-Therapeutics-to-Participate-in-the-Cantor-Global-Healthcare-Conference.html,Conference Calls/ Webcasts,9/21/2023 8:30,pre_market,1.679999948,1.659999967,438.6400146,435.7000122,-0.011904751,-0.006702541,-0.005202211,short,short,
580,739,CRSP,CRISPR Therapeutics Announces Departure of Board Member,https://www.globenewswire.com/news-release/2023/03/29/2636608/0/en/CRISPR-Therapeutics-Announces-Departure-of-Board-Member.html,Directors and Officers,3/29/2023 8:00,pre_market,43.84999847,44.36000061,395.6000061,399.9299927,0.011630608,0.010945365,0.000685243,long,long,
581,676,CKPT,Checkpoint Therapeutics to Present at H.C. Wainwright 25th Annual Global Investment Conference,https://www.globenewswire.com/news-release/2023/09/06/2738401/36989/en/Checkpoint-Therapeutics-to-Present-at-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html,Calendar of Events,9/6/2023 8:30,pre_market,2,1.99000001,449.2399902,448.3999939,-0.004999995,-0.001869817,-0.003130179,short,short,
582,677,CKPT,Checkpoint Therapeutics Announces $7.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2022/12/15/2574533/36989/en/Checkpoint-Therapeutics-Announces-7-5-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html,Stock Market News,12/15/2022 8:00,pre_market,4.820000172,4.25,399.3999939,394.2999878,-0.118257293,-0.012769169,-0.105488124,short,short,
583,678,CKPT,Checkpoint Therapeutics Announces Publication of Cosibelimab Pivotal Trial Results in the Journal for ImmunoTherapy of Cancer,https://www.globenewswire.com/news-release/2023/10/18/2762378/36989/en/Checkpoint-Therapeutics-Announces-Publication-of-Cosibelimab-Pivotal-Trial-Results-in-the-Journal-for-ImmunoTherapy-of-Cancer.html,Clinical Study,10/18/2023 8:30,pre_market,1.940000057,2.019999981,436.019989,434.1900024,0.041237073,-0.004197025,0.045434097,long,long,
584,679,CKPT,Checkpoint Therapeutics Announces $10 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/05/23/2674331/36989/en/Checkpoint-Therapeutics-Announces-10-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html,Stock Market News,5/23/2023 8:30,pre_market,2.890000105,2.789999962,418.7900085,417.0799866,-0.034602124,-0.004083244,-0.03051888,short,short,
585,681,CKPT,Checkpoint Therapeutics to Participate in Two Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2022/09/22/2521006/36989/en/Checkpoint-Therapeutics-to-Participate-in-Two-Upcoming-Investor-Conferences.html,Calendar of Events,9/22/2022 8:30,pre_market,10.89999962,11,377.3900146,376.5799866,0.009174347,-0.002146395,0.011320742,long,long,
586,682,CKPT,Checkpoint Therapeutics Submits Biologics License Application to FDA for Cosibelimab as a Treatment for Patients with Metastatic or Locally Advanced Cutaneous Squamous Cell Carcinoma,https://www.globenewswire.com/news-release/2023/01/04/2582863/36989/en/Checkpoint-Therapeutics-Submits-Biologics-License-Application-to-FDA-for-Cosibelimab-as-a-Treatment-for-Patients-with-Metastatic-or-Locally-Advanced-Cutaneous-Squamous-Cell-Carcino.html,Company Announcement,1/4/2023 8:00,pre_market,6.139999867,6.369999886,380.8200073,383.1799927,0.037459287,0.006197115,0.031262172,long,long,
587,683,CKPT,Checkpoint Therapeutics Announces FDA Filing Acceptance of Biologics License Application for Cosibelimab in Metastatic or Locally Advanced Cutaneous Squamous Cell Carcinoma,https://www.globenewswire.com/news-release/2023/03/02/2619118/36989/en/Checkpoint-Therapeutics-Announces-FDA-Filing-Acceptance-of-Biologics-License-Application-for-Cosibelimab-in-Metastatic-or-Locally-Advanced-Cutaneous-Squamous-Cell-Carcinoma.html,Health,3/2/2023 7:00,pre_market,4.920000076,5.159999847,394.7399902,392.6799927,0.048780441,-0.005218619,0.053999059,long,long,
588,684,CKPT,Checkpoint Therapeutics Announces Exercise of Warrants for $11.13 Million in Gross Proceeds,https://www.globenewswire.com/news-release/2023/10/02/2753067/36989/en/Checkpoint-Therapeutics-Announces-Exercise-of-Warrants-for-11-13-Million-in-Gross-Proceeds.html,Financing Agreements,10/2/2023 12:53,market_open,1.75,1.610000014,426.6199951,427.3099976,-0.079999992,0.00161737,-0.081617362,short,short,
589,685,CKPT,Checkpoint Therapeutics Announces Presentation of New Cosibelimab Pharmacokinetic Data Supporting Extended-Interval Dosing,https://www.globenewswire.com/news-release/2023/06/28/2696124/36989/en/Checkpoint-Therapeutics-Announces-Presentation-of-New-Cosibelimab-Pharmacokinetic-Data-Supporting-Extended-Interval-Dosing.html,Clinical Study,6/28/2023 8:00,pre_market,2.349999905,2.359999895,436.1700134,435.0499878,0.004255315,-0.002567865,0.00682318,long,long,
590,686,CKPT,Checkpoint Therapeutics to Participate in the B. Riley Securities 4th Annual Oncology Conference,https://www.globenewswire.com/news-release/2024/01/11/2807906/36989/en/Checkpoint-Therapeutics-to-Participate-in-the-B-Riley-Securities-4th-Annual-Oncology-Conference.html,Health,1/11/2024 8:15,pre_market,1.909999967,1.940000057,476.5599976,477.5899963,0.015706854,0.00216132,0.013545534,long,long,
591,671,CHRS,Coherus Announces Updated NCCN Clinical Practice Guidelines Positioning LOQTORZI™ (toripalimab-tpzi) as Preferred Category 1 Regimen for First-Line Treatment of Cancer of the Nasopharynx,https://www.globenewswire.com/news-release/2023/12/11/2793856/33333/en/Coherus-Announces-Updated-NCCN-Clinical-Practice-Guidelines-Positioning-LOQTORZI-toripalimab-tpzi-as-Preferred-Category-1-Regimen-for-First-Line-Treatment-of-Cancer-of-the-Nasophar.html,Clinical Study,12/11/2023 8:30,pre_market,2.220000029,2.230000019,460.2000122,459.6900024,0.0045045,-0.001108235,0.005612735,long,long,
592,672,CHRS,Coherus BioSciences Management to Present at the 42nd Annual J.P. Morgan Healthcare Conference,https://www.globenewswire.com/news-release/2024/01/03/2803378/33333/en/Coherus-BioSciences-Management-to-Present-at-the-42nd-Annual-J-P-Morgan-Healthcare-Conference.html,Conference Calls/ Webcasts,1/3/2024 9:00,pre_market,3.140000105,3.099999905,472.6499939,470.4299927,-0.012738917,-0.004696924,-0.008041993,short,short,
593,694,CNTG,CENTOGENE Extends Strategic Partnership With Takeda to Continue Providing Access to Genetic Testing for Patients With Lysosomal Storage Disorders,https://www.globenewswire.com/news-release/2023/04/11/2644190/0/en/CENTOGENE-Extends-Strategic-Partnership-With-Takeda-to-Continue-Providing-Access-to-Genetic-Testing-for-Patients-With-Lysosomal-Storage-Disorders.html,Clinical Study,4/11/2023 6:30,pre_market,0.649999976,0.731000006,409.6099854,410.2600098,0.124615435,0.001586935,0.1230285,long,long,
594,687,CKPT,Checkpoint Therapeutics Strengthens Intellectual Property Protection for Cosibelimab with New U.S. Patent Issuance,https://www.globenewswire.com/news-release/2023/12/05/2790924/36989/en/Checkpoint-Therapeutics-Strengthens-Intellectual-Property-Protection-for-Cosibelimab-with-New-U-S-Patent-Issuance.html,Patents,12/5/2023 8:30,pre_market,2.890000105,2.880000114,456.6900024,455.2600098,-0.003460204,-0.003131211,-0.000328993,short,long,
595,693,CNTG,"CENTOGENE and Lifera, a Biopharma Company Owned by the PIF, Enter Strategic Collaboration – Forming Saudi Arabian Joint Venture to Increase Access to Leading Data-Driven Multiomic Testing and Securing CENTOGENE $30 Million Investment",https://www.globenewswire.com/news-release/2023/06/27/2695202/0/en/CENTOGENE-and-Lifera-a-Biopharma-Company-Owned-by-the-PIF-Enter-Strategic-Collaboration-Forming-Saudi-Arabian-Joint-Venture-to-Increase-Access-to-Leading-Data-Driven-Multiomic-Test.html,Financing Agreements,6/27/2023 7:30,pre_market,0.782000005,1.110000014,431.4400024,432.3500061,0.419437349,0.002109224,0.417328125,long,long,
596,816,DBVT,Half-Year Report on the DBV Technologies Liquidity Contract with ODDO BHF,https://www.globenewswire.com/news-release/2024/01/16/2810343/0/en/Half-Year-Report-on-the-DBV-Technologies-Liquidity-Contract-with-ODDO-BHF.html,European Regulatory News,1/16/2024 16:30,after_hours,,,,,,,,,long,
597,695,CNTG,"CENTOGENE Accelerates Global Genetic Data Interpretation, Launching FilterTool Application as Accessory to CentoCloud® Bioinformatics Pipeline",https://www.globenewswire.com/news-release/2023/04/26/2655078/0/en/CENTOGENE-Accelerates-Global-Genetic-Data-Interpretation-Launching-FilterTool-Application-as-Accessory-to-CentoCloud-Bioinformatics-Pipeline.html,Product / Services Announcement,4/26/2023 8:30,pre_market,1.629999995,1.649999976,406.0799866,406.7200012,0.012269927,0.00157608,0.010693847,long,long,
598,696,CNTG,CENTOGENE to Participate in Upcoming Conferences in April,https://www.globenewswire.com/news-release/2023/04/14/2647012/0/en/CENTOGENE-to-Participate-in-Upcoming-Conferences-in-April.html,Calendar of Events,4/14/2023 8:00,pre_market,0.680000007,0.680000007,413.4700012,412.8099976,0,-0.001596255,0.001596255,long,long,
599,703,CNTG,CENTOGENE Regains Compliance With Nasdaq Listing Requirements,https://www.globenewswire.com/news-release/2023/07/14/2704894/0/en/CENTOGENE-Regains-Compliance-With-Nasdaq-Listing-Requirements.html,Stock Market News,7/14/2023 6:30,pre_market,1.480000019,1.5,449.5599976,450.480011,0.013513501,0.002046475,0.011467025,long,long,
600,700,CNTG,CENTOGENE Receives Nasdaq Non-Compliance Notice,https://www.globenewswire.com/news-release/2023/04/28/2657282/0/en/CENTOGENE-Receives-Nasdaq-Non-Compliance-Notice.html,Stock Market News,4/28/2023 6:30,pre_market,1.210000038,0.976999998,412.4100037,411.4899902,-0.192562011,-0.002230822,-0.190331188,short,short,
601,688,CKPT,U.S. Food and Drug Administration Issues Complete Response Letter for Cosibelimab Solely Due to Inspection Findings at Third-Party Manufacturer,https://www.globenewswire.com/news-release/2023/12/18/2797694/36989/en/U-S-Food-and-Drug-Administration-Issues-Complete-Response-Letter-for-Cosibelimab-Solely-Due-to-Inspection-Findings-at-Third-Party-Manufacturer.html,Clinical Study,12/18/2023 7:00,pre_market,3.319999933,1.539999962,469.3299866,470.980011,-0.536144581,0.003515702,-0.539660283,short,short,
602,697,CNTG,CENTOGENE to Participate in Upcoming Conferences in August,https://www.globenewswire.com/news-release/2023/08/07/2719533/0/en/CENTOGENE-to-Participate-in-Upcoming-Conferences-in-August.html,Health,8/7/2023 6:30,pre_market,1.029999971,1,446.8099976,448.7099915,-0.029126187,0.004252353,-0.03337854,short,short,
603,702,CNTG,"CENTOGENE, University College London, and Global Team of Researchers Discover Gene Associated With New Neurodevelopmental Disease Linked to Early-Onset Dystonia and Parkinsonism",https://www.globenewswire.com/news-release/2023/11/14/2780103/0/en/CENTOGENE-University-College-London-and-Global-Team-of-Researchers-Discover-Gene-Associated-With-New-Neurodevelopmental-Disease-Linked-to-Early-Onset-Dystonia-and-Parkinsonism.html,Clinical Study,11/14/2023 8:30,pre_market,1.169999957,1.289999962,440.1900024,446.3200073,0.10256411,0.013925816,0.088638295,long,long,
604,692,CNTG,CENTOGENE Expands Multiomic Diagnostic Portfolio With Newly-Launched Transcriptomic Offering,https://www.globenewswire.com/news-release/2023/10/10/2757274/0/en/CENTOGENE-Expands-Multiomic-Diagnostic-Portfolio-With-Newly-Launched-Transcriptomic-Offering.html,Product / Services Announcement,10/10/2023 6:30,pre_market,1.029999971,1.023000002,432.2900085,432.9400024,-0.006796087,0.001503606,-0.008299693,short,short,
605,701,CNTG,CENTOGENE to Participate in Upcoming Conferences in May,https://www.globenewswire.com/news-release/2023/05/05/2662386/0/en/CENTOGENE-to-Participate-in-Upcoming-Conferences-in-May.html,Conference Calls/ Webcasts,5/5/2023 6:30,pre_market,0.739000022,0.717000008,405.1300049,408.9100037,-0.029769979,0.009330335,-0.039100314,short,short,
606,689,CKPT,Checkpoint Therapeutics Announces $14 Million Registered Direct Offering Priced At-the-Market,https://www.globenewswire.com/news-release/2024/01/29/2818873/36989/en/Checkpoint-Therapeutics-Announces-14-Million-Registered-Direct-Offering-Priced-At-the-Market.html,Financing Agreements,1/29/2024 8:00,pre_market,1.679999948,1.690000057,487.4100037,487.730011,0.005952446,0.000656547,0.0052959,long,short,
607,712,CRBP,"Corbus Pharmaceuticals to Report Third Quarter Results on November 10, 2020",https://www.globenewswire.com/news-release/2020/11/03/2119282/0/en/Corbus-Pharmaceuticals-to-Report-Third-Quarter-Results-on-November-10-2020.html,Press releases,11/3/2020 8:05,pre_market,30.60000038,30.89999962,330.2000122,333.6900024,0.009803897,0.010569322,-0.000765425,short,short,
608,713,CRBP,Corbus Pharmaceuticals Reports Third Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/11/07/2775041/0/en/Corbus-Pharmaceuticals-Reports-Third-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,11/7/2023 8:00,pre_market,5.039999962,4.679999828,435.6900024,435.6900024,-0.071428599,0,-0.071428599,short,short,
609,714,CRBP,Corbus Pharmaceuticals Presents Additional Data from RESOLVE-1 Study in Systemic Sclerosis,https://www.globenewswire.com/news-release/2020/11/09/2122759/0/en/Corbus-Pharmaceuticals-Presents-Additional-Data-from-RESOLVE-1-Study-in-Systemic-Sclerosis.html,Press releases,11/9/2020 8:05,pre_market,33.90000153,34.79999924,350.1600037,363.9700012,0.026548604,0.039439106,-0.012890502,short,short,
610,715,CRBP,"Corbus Pharmaceuticals to Report Fourth Quarter and Year-End 2020 Results on March 15, 2021",https://www.globenewswire.com/news-release/2021/03/08/2188695/0/en/Corbus-Pharmaceuticals-to-Report-Fourth-Quarter-and-Year-End-2020-Results-on-March-15-2021.html,Press releases,3/8/2021 8:05,pre_market,56.09999847,56.09999847,383.6300049,384.6600037,0,0.002684875,-0.002684875,short,short,
611,716,CRBP,CORBUS PHARMACEUTICALS ANNOUNCES ADJOURNMENT OF ANNUAL MEETING,https://www.globenewswire.com/news-release/2021/05/19/2232608/0/en/CORBUS-PHARMACEUTICALS-ANNOUNCES-ADJOURNMENT-OF-ANNUAL-MEETING.html,Press releases,5/19/2021 9:20,pre_market,48.90000153,46.79999924,411.9400024,406.9200134,-0.042944831,-0.012186214,-0.030758617,short,short,
612,717,CRBP,Corbus Pharmaceuticals Announces Publication of Two Abstracts at EULAR 2021 Virtual Congress,https://www.globenewswire.com/news-release/2021/05/25/2235486/0/en/Corbus-Pharmaceuticals-Announces-Publication-of-Two-Abstracts-at-EULAR-2021-Virtual-Congress.html,Press releases,5/25/2021 8:05,pre_market,50.70000076,50.70000076,419.1700134,420.3299866,0,0.00276731,-0.00276731,short,short,
613,718,CRBP,Corbus Pharmaceuticals Announces Presentations at the New York Academy of Sciences Webinar on Targeting the Endocannabinoid System to Treat Human Diseases,https://www.globenewswire.com/news-release/2021/01/20/2161391/0/en/Corbus-Pharmaceuticals-Announces-Presentations-at-the-New-York-Academy-of-Sciences-Webinar-on-Targeting-the-Endocannabinoid-System-to-Treat-Human-Diseases.html,Press releases,1/20/2021 8:05,pre_market,51.90000153,51.90000153,378.6499939,381.1099854,0,0.006496742,-0.006496742,short,short,
614,719,CRBP,Corbus Pharmaceuticals to Present at Two Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2021/03/09/2189519/0/en/Corbus-Pharmaceuticals-to-Present-at-Two-Upcoming-Investor-Conferences.html,Press releases,3/9/2021 8:05,pre_market,55.79999924,57.59999847,381.7200012,385.8500061,0.032258051,0.010819462,0.02143859,long,long,
615,720,CRBP,Corbus Pharmaceuticals to Present at Three Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2021/05/11/2227201/0/en/Corbus-Pharmaceuticals-to-Present-at-Three-Upcoming-Investor-Conferences.html,Press releases,5/11/2021 8:05,pre_market,47.09999847,42.59999847,417.9400024,413.1000061,-0.095541404,-0.011580601,-0.083960804,short,long,
616,721,CRBP,Corbus Pharmaceuticals Presents the First Pre-Clinical Characterization of its Next Generation Nectin-4 ADC CRB-701,https://www.globenewswire.com/news-release/2023/10/16/2760607/0/en/Corbus-Pharmaceuticals-Presents-the-First-Pre-Clinical-Characterization-of-its-Next-Generation-Nectin-4-ADC-CRB-701.html,Health,10/16/2023 8:00,pre_market,6.03000021,6.179999828,431.5,433.8200073,0.024875558,0.00537661,0.019498948,long,long,
617,704,CNTG,CENTOGENE Announces Publication Establishing Lyso-Gb1 as a Predictive Biomarker for Gaucher Disease Patients,https://www.globenewswire.com/news-release/2023/09/01/2735986/0/en/CENTOGENE-Announces-Publication-Establishing-Lyso-Gb1-as-a-Predictive-Biomarker-for-Gaucher-Disease-Patients.html,Clinical Study,9/1/2023 8:00,pre_market,1.190000057,1.200000048,450.3500061,453.1700134,0.008403353,0.006261813,0.00214154,long,long,
618,705,CNTG,CENTOGENE Announces Voting Results of Extraordinary General Meeting,https://www.globenewswire.com/news-release/2023/12/19/2798385/0/en/CENTOGENE-Announces-Voting-Results-of-Extraordinary-General-Meeting.html,Annual Meetings & Shareholder Rights,12/19/2023 6:30,pre_market,1.159999967,1.139999986,471.9700012,472.5299988,-0.017241363,0.001186511,-0.018427874,short,short,
619,706,CNTG,CENTOGENE Announces Preliminary Full Year 2023 Revenue,https://www.globenewswire.com/news-release/2024/01/18/2811370/0/en/CENTOGENE-Announces-Preliminary-Full-Year-2023-Revenue.html,Management statements,1/18/2024 6:30,pre_market,1.24000001,1.210000038,472.2900085,474.0100098,-0.024193525,0.003641833,-0.027835358,short,short,
620,707,CNTG,"CENTOGENE’s Frontotemporal Dementia (FTD) Genetic Study, EFRONT, Reaches Initial Patient Enrollment Milestone",https://www.globenewswire.com/news-release/2023/12/13/2795390/0/en/CENTOGENE-s-Frontotemporal-Dementia-FTD-Genetic-Study-EFRONT-Reaches-Initial-Patient-Enrollment-Milestone.html,Clinical Study,12/13/2023 6:30,pre_market,1.269999981,1.210000038,464.1000061,464.4899902,-0.04724405,0.000840302,-0.048084352,short,long,
621,708,CNTG,CENTOGENE Receives French Research Tax Credit Accreditation,https://www.globenewswire.com/news-release/2024/01/24/2815050/0/en/CENTOGENE-Receives-French-Research-Tax-Credit-Accreditation.html,Management statements,1/24/2024 6:30,pre_market,1.25,1.220000029,484.8599854,487.8099976,-0.023999977,0.006084256,-0.030084233,short,short,
622,709,CNTG,CENTOGENE and the Laboratory of Human Genetics of Infectious Diseases at Institut Imagine Announce Rare Disease Research Collaboration,https://www.globenewswire.com/news-release/2024/01/25/2816524/0/en/CENTOGENE-and-the-Laboratory-of-Human-Genetics-of-Infectious-Diseases-at-Institut-Imagine-Announce-Rare-Disease-Research-Collaboration.html,Health,1/25/2024 6:30,pre_market,1.200000048,1.169999957,485.3900146,487.5799866,-0.025000075,0.004511778,-0.029511852,short,long,
623,710,CNTG,CENTOGENE and The Michael J. Fox Foundation Announce Research Project to Validate Genetic Risk Factors of Parkinson’s Disease Using Multiomics,https://www.globenewswire.com/news-release/2024/01/23/2813910/0/en/CENTOGENE-and-The-Michael-J-Fox-Foundation-Announce-Research-Project-to-Validate-Genetic-Risk-Factors-of-Parkinson-s-Disease-Using-Multiomics.html,Clinical Study,1/23/2024 6:30,pre_market,1.25,1.25,483.4500122,484.0100098,0,0.001158336,-0.001158336,short,short,
624,723,CRBP,"Corbus Pharmaceuticals to Host Virtual ‘Meet the Expert’ Series (Session 2) on CRB-701 on October 10, 2023",https://www.globenewswire.com/news-release/2023/10/03/2753553/0/en/Corbus-Pharmaceuticals-to-Host-Virtual-Meet-the-Expert-Series-Session-2-on-CRB-701-on-October-10-2023.html,Calendar of Events,10/3/2023 8:00,pre_market,6.440000057,6.440000057,427.3099976,425.0599976,0,-0.005265498,0.005265498,long,long,
625,724,CRBP,Corbus Pharmaceuticals Reports Fourth Quarter and Year-End 2020 Financial Results,https://www.globenewswire.com/news-release/2021/03/15/2192661/0/en/Corbus-Pharmaceuticals-Reports-Fourth-Quarter-and-Year-End-2020-Financial-Results.html,Press releases,3/15/2021 7:05,pre_market,69.90000153,72.30000305,394.0599976,394.3299866,0.034334785,0.000685147,0.033649638,long,long,
626,726,CRBP,Corbus Pharmaceuticals Announces Presentation of Data from its Phase 2b Study in Cystic Fibrosis at NACFC 2020,https://www.globenewswire.com/news-release/2020/10/23/2113631/0/en/Corbus-Pharmaceuticals-Announces-Presentation-of-Data-from-its-Phase-2b-Study-in-Cystic-Fibrosis-at-NACFC-2020.html,Press releases,10/23/2020 8:05,pre_market,31.20000076,30.75,344.6099854,345.9299927,-0.014423101,0.003830438,-0.018253539,short,short,
627,727,CRBP,Corbus Pharmaceuticals Reports First Quarter 2021 Financial Results and Provides Corporate Updates,https://www.globenewswire.com/news-release/2021/05/13/2229088/0/en/Corbus-Pharmaceuticals-Reports-First-Quarter-2021-Financial-Results-and-Provides-Corporate-Updates.html,Press releases,5/13/2021 8:05,pre_market,44.70000076,44.40000153,405.4100037,407.0700073,-0.006711392,0.004094629,-0.010806022,short,short,
628,728,CRBP,Corbus Pharmaceuticals Reports Third Quarter Financial Results and Provides Corporate Updates,https://www.globenewswire.com/news-release/2020/11/10/2123642/0/en/Corbus-Pharmaceuticals-Reports-Third-Quarter-Financial-Results-and-Provides-Corporate-Updates.html,Press releases,11/10/2020 7:05,pre_market,36.59999847,35.63999939,354.5599976,353.4899902,-0.026229484,-0.003017846,-0.023211639,short,short,
629,729,CRBP,Corbus Pharmaceuticals Presents Results of Two Pre-Clinical Studies on its Anti-αVβ8 Monoclonal Antibody (CRB-601) at the 2023 SITC Annual Meeting,https://www.globenewswire.com/news-release/2023/11/02/2772252/0/en/Corbus-Pharmaceuticals-Presents-Results-of-Two-Pre-Clinical-Studies-on-its-Anti-%CE%B1V%CE%B28-Monoclonal-Antibody-CRB-601-at-the-2023-SITC-Annual-Meeting.html,Clinical Study,11/2/2023 8:00,pre_market,5.050000191,5.236000061,422.6600037,426.5799866,0.036831656,0.009274554,0.027557102,long,long,
630,730,CRBP,Corbus Pharmaceuticals Reports Second Quarter 2021 Financial Results and Provides Corporate Updates,https://www.globenewswire.com/news-release/2021/08/12/2279756/0/en/Corbus-Pharmaceuticals-Reports-Second-Quarter-2021-Financial-Results-and-Provides-Corporate-Updates.html,Press releases,8/12/2021 8:05,pre_market,39.90000153,39.59999847,443.7799988,443.6199951,-0.007518873,-0.000360547,-0.007158326,short,short,
631,1819,ORPHA.CO,Insiders handel med selskabets aktier,https://www.globenewswire.com/news-release/2023/12/08/2793205/0/da/Insiders-handel-med-selskabets-aktier.html,European Regulatory News,12/8/2023 8:40,pre_market,676.7999878,676,458.230011,457.4599915,-0.001182015,-0.001680421,0.000498406,long,long,
632,731,CRBP,Corbus Pharmaceuticals Announces Completion of Enrollment in NIH-Sponsored Phase 2 Study of Lenabasum for Treatment of Systemic Lupus Erythematosus (SLE),https://www.globenewswire.com/news-release/2021/04/20/2213251/0/en/Corbus-Pharmaceuticals-Announces-Completion-of-Enrollment-in-NIH-Sponsored-Phase-2-Study-of-Lenabasum-for-Treatment-of-Systemic-Lupus-Erythematosus-SLE.html,Press releases,4/20/2021 8:05,pre_market,49.20000076,49.20000076,415.2099915,413.9100037,0,-0.003130917,0.003130917,long,short,
633,732,CRBP,Corbus Pharmaceuticals to Present at the Jefferies Virtual London Healthcare Conference,https://www.globenewswire.com/news-release/2020/11/12/2125597/0/en/Corbus-Pharmaceuticals-to-Present-at-the-Jefferies-Virtual-London-Healthcare-Conference.html,Press releases,11/12/2020 8:05,pre_market,36.59999847,36.59999847,356.6700134,355.5799866,0,-0.003056121,0.003056121,long,long,
634,733,CRBP,Phase 1 Clinical Data for SYS6002 (CRB-701) to be presented at 2024 ASCO GU,https://www.globenewswire.com/news-release/2024/01/23/2814050/0/en/Phase-1-Clinical-Data-for-SYS6002-CRB-701-to-be-presented-at-2024-ASCO-GU.html,Clinical Study,1/23/2024 8:00,pre_market,7.599999905,7.989999771,483.4500122,484.0100098,0.051315773,0.001158336,0.050157437,long,long,
635,734,CRBP,Corbus Pharmaceuticals to Present at the Oppenheimer 34th Annual Healthcare Life Sciences Conference,https://www.globenewswire.com/news-release/2024/02/06/2824475/0/en/Corbus-Pharmaceuticals-to-Present-at-the-Oppenheimer-34th-Annual-Healthcare-Life-Sciences-Conference.html,Conference Calls/ Webcasts,2/6/2024 9:50,market_open,25.04000092,26,493.519989,493.980011,0.03833862,0.000932124,0.037406496,long,long,
636,735,CRBP,CRB-701 (SYS6002) A Next Generation Nectin-4 Targeting Antibody Drug Conjugate Demonstrates Encouraging Safety and Efficacy in Patients with Nectin-4 Positive Tumors in First-In-Human Study Presented at ASCO-GU 2024,https://www.globenewswire.com/news-release/2024/01/26/2817869/0/en/CRB-701-SYS6002-A-Next-Generation-Nectin-4-Targeting-Antibody-Drug-Conjugate-Demonstrates-Encouraging-Safety-and-Efficacy-in-Patients-with-Nectin-4-Positive-Tumors-in-First-In-Huma.html,Clinical Study,1/26/2024 7:30,pre_market,8.43999958,16.80999947,488.0299988,487.5899963,0.991706197,-0.000901589,0.992607786,long,long,
637,736,CRBP,Corbus Pharmaceuticals Announces Pricing of Public Offering,https://www.globenewswire.com/news-release/2024/01/31/2821248/0/en/Corbus-Pharmaceuticals-Announces-Pricing-of-Public-Offering.html,Changes in company's own shares,1/31/2024 9:19,pre_market,25.15999985,28.45000076,490.8900146,488.6199951,0.130763153,-0.004624294,0.135387447,long,long,
638,737,CRBP,Corbus Pharmaceuticals Announces FDA Clearance of IND Application for its anti-αvβ8 monoclonal antibody (CRB-601),https://www.globenewswire.com/news-release/2024/01/09/2806222/0/en/Corbus-Pharmaceuticals-Announces-FDA-Clearance-of-IND-Application-for-its-anti-%CE%B1v%CE%B28-monoclonal-antibody-CRB-601.html,Product / Services Announcement,1/9/2024 8:00,pre_market,7.159999847,7.400000095,474.6000061,471.8699951,0.033519588,-0.005752236,0.039271824,long,long,
639,738,CRBP,Corbus Pharmaceuticals Announces Abstract Accepted for Presentation at 2024 ASCO GU,https://www.globenewswire.com/news-release/2023/12/18/2797790/0/en/Corbus-Pharmaceuticals-Announces-Abstract-Accepted-for-Presentation-at-2024-ASCO-GU.html,Product / Services Announcement,12/18/2023 8:00,pre_market,5.5,5.510000229,469.3299866,470.980011,0.001818223,0.003515702,-0.001697479,short,short,
640,740,CRSP,CRISPR Therapeutics to Present at the 2022 BMO Growth & ESG Conference,https://www.globenewswire.com/news-release/2022/12/01/2565896/0/en/CRISPR-Therapeutics-to-Present-at-the-2022-BMO-Growth-ESG-Conference.html,Calendar of Events,12/1/2022 8:00,pre_market,54.79000092,54.18000031,407.6799927,408.769989,-0.01113343,0.002673657,-0.013807086,short,short,
641,741,CRSP,CRISPR Therapeutics to Participate in Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2023/02/08/2603890/0/en/CRISPR-Therapeutics-to-Participate-in-Upcoming-Investor-Conferences.html,Calendar of Events,2/8/2023 8:00,pre_market,55.66500092,55.66999817,415.1900024,413.1300049,8.97737e-05,-0.004961578,0.005051352,long,long,
642,742,CRSP,CRISPR Therapeutics to Participate in the 43rd Annual Cowen Health Care Conference,https://www.globenewswire.com/news-release/2023/02/27/2616052/0/en/CRISPR-Therapeutics-to-Participate-in-the-43rd-Annual-Cowen-Health-Care-Conference.html,Health,2/27/2023 8:00,pre_market,48.02000046,49.18999863,396.3800049,399.8699951,0.02436481,0.008804658,0.015560152,long,long,
